order_id,customer_id,order_date,order_status,payment_method,discount,shipping_cost
O535928,C104604,2025-02-26 11:35:05,Completed,UPI,0.15,149.0
O535929,C106944,2024-10-02 05:00:19,Completed,Wallet,0.0,149.0
O535930,C104540,2025-12-11 08:27:33,Pending,COD,,49.0
O535931,C110716,2025-02-04 17:18:47,Returned,Wallet,0.0,0.0
O535932,C108180,2025-04-18 08:06:06,Completed,UPI,0.05,0.0
O535933,C106154,2025-12-29 12:01:29,Cancelled,COD,0.0,0.0
O535934,C103257,2025-01-31 16:26:37,Completed,Wallet,0.1,149.0
O535935,C109115,2025-07-31 11:40:29,Completed,Net Banking,0.0,0.0
O535936,C110140,2025-09-25 14:06:23,Completed,UPI,0.05,0.0
O535937,C111805,2024-08-14 04:58:18,Completed,UPI,0.0,49.0
O535938,C114939,2025-07-05 21:07:23,Completed,COD,0.15,0.0
O535939,C103541,2025-07-05 21:17:17,Completed,Wallet,0.0,99.0
O535940,C100226,2024-12-08 10:25:34,Completed,UPI,0.2,49.0
O535941,C107600,2025-08-27 08:27:36,Completed,COD,0.0,149.0
O535942,C113916,2025-09-21 17:31:54,Returned,Wallet,0.0,149.0
O535943,C103786,2025-07-20 14:13:07,Cancelled,Debit Card,0.0,99.0
O535944,C111362,2025-07-27 08:24:59,Completed,COD,0.0,49.0
O535945,C104854,2025-11-24 21:49:12,Returned,UPI,0.0,0.0
O535946,C105929,2025-10-13 12:35:36,Completed,UPI,0.15,49.0
O535947,C114285,2024-04-08 18:47:18,Pending,UPI,0.2,149.0
O535948,C106991,2023-11-15 22:04:01,Cancelled,Debit Card,0.0,149.0
O535949,C110896,2025-11-25 12:47:20,Completed,Net Banking,0.1,49.0
O535950,C108306,2025-06-25 13:22:12,Cancelled,UPI,0.05,0.0
O535951,C111491,2025-12-27 04:25:12,Completed,Net Banking,0.05,49.0
O535952,C104829,2025-07-15 14:01:42,Completed,Credit Card,0.2,
O535953,C113184,2025-07-06 09:07:44,Completed,Net Banking,0.05,99.0
O535954,C108293,2025-10-11 00:51:04,Completed,Credit Card,0.0,49.0
O535955,C104708,2025-12-03 08:38:16,Returned,Credit Card,0.2,49.0
O535956,C100572,2024-08-03 10:53:38,Pending,COD,0.0,0.0
O535957,C100201,2025-03-04 10:27:18,Completed,Credit Card,0.0,0.0
O535958,C105340,2025-01-08 02:36:26,Completed,COD,0.0,0.0
O535959,C103304,2025-03-14 14:42:47,Pending,COD,0.2,0.0
O535960,C100806,2025-08-22 20:42:14,Completed,Net Banking,0.0,49.0
O535961,C108352,2025-06-07 07:52:13,Returned,Credit Card,0.0,149.0
O535962,C114914,2024-07-09 20:17:19,Completed,COD,0.2,0.0
O535963,C106399,2024-08-05 10:23:52,Pending,Debit Card,0.0,49.0
O535964,C108340,2024-09-19 12:48:54,Completed,UPI,0.2,0.0
O535965,C103371,2025-07-25 05:39:24,Completed,Net Banking,0.15,149.0
O535966,C103118,2025-12-26 21:35:30,Completed,Net Banking,0.2,49.0
O535967,C104978,2023-04-27 19:39:14,Pending,Wallet,0.0,99.0
O535968,C112586,2025-11-23 19:58:23,Completed,Credit Card,0.0,0.0
O535969,C114473,2025-07-10 13:48:18,Completed,Wallet,0.05,149.0
O535970,C111119,2025-12-15 19:01:12,Completed,Wallet,0.1,99.0
O535971,C100312,2025-03-04 13:00:07,Completed,UPI,0.15,0.0
O535972,C106634,2025-06-28 22:28:53,Completed,UPI,0.0,0.0
O535973,C106375,2025-07-24 00:18:00,Completed,COD,0.1,99.0
O535974,C114085,2025-12-18 03:56:11,Cancelled,COD,0.1,0.0
O535975,C111218,2025-01-26 05:06:23,Completed,UPI,0.2,149.0
O535976,C110755,2023-12-02 12:08:10,Cancelled,Net Banking,0.0,0.0
O535977,C108541,2024-06-03 16:21:37,Completed,Debit Card,0.0,49.0
O535978,C109734,2025-12-25 19:30:31,Completed,Debit Card,0.05,0.0
O535979,C110487,2025-12-13 06:11:52,Cancelled,Net Banking,0.0,0.0
O535980,C108351,2025-09-11 19:05:52,Completed,debit card,0.2,99.0
O535981,C112721,2025-10-31 08:51:12,Returned,Net Banking,0.0,149.0
O535982,C100558,2025-10-04 20:34:54,Cancelled,Wallet,0.0,0.0
O535983,C114183,2025-09-10 07:28:48,Cancelled,Debit Card,0.1,49.0
O535984,C111637,2025-11-22 12:47:31,Returned,COD,0.1,0.0
O535985,C107983,2024-05-03 00:50:30,Completed,COD,,0.0
O535986,C112926,2025-11-02 13:37:27,Completed,Credit Card,0.15,0.0
O535987,C112473,2024-11-03 05:46:06,Completed,Credit Card,0.15,49.0
O535988,C106357,2025-10-23 23:24:01,Returned,COD,0.15,49.0
O535989,C112647,2025-04-19 03:54:33,Pending,UPI,0.05,0.0
O535990,C102872,2025-10-12 17:23:44,Pending,Credit Card,0.1,99.0
O535991,C107128,2024-02-06 21:37:38,Completed,Wallet,0.1,0.0
O535992,C103558,2025-02-13 03:58:22,Completed,UPI,0.0,49.0
O535993,C101890,2024-09-30 23:40:55,Completed,Net Banking,0.15,149.0
O535994,C113456,2024-10-29 20:26:27,Pending,Debit Card,0.0,49.0
O535995,C105569,2024-11-16 05:19:16,Completed,Debit Card,0.0,149.0
O535996,C110267,2025-09-16 04:10:50,Completed,Wallet,0.0,99.0
O535997,C105703,2025-04-04 22:58:52,Completed,COD,0.2,0.0
O535998,C108211,2025-06-08 14:30:07,Returned,UPI,0.05,0.0
O535999,C105270,2025-05-29 14:50:27,Completed,Debit Card,0.0,
O536000,C111169,2024-09-22 02:00:20,Pending,Debit Card,0.0,149.0
O536001,C111836,2025-03-06 02:06:17,Returned,Wallet,0.0,149.0
O536002,C106534,2025-04-02 22:48:00,Pending,Wallet,0.05,99.0
O536003,C112920,2025-12-24 09:53:19,Pending,Wallet,0.1,0.0
O536004,C105370,2025-12-07 02:34:34,Completed,Credit Card,0.15,99.0
O536005,C111464,2024-01-01 14:07:00,Returned,COD,0.1,49.0
O536006,C109796,2024-11-02 09:48:10,Completed,Wallet,0.0,99.0
O536007,C106921,2025-07-09 23:50:03,Returned,Wallet,0.15,0.0
O536008,C113372,2025-02-25 07:32:31,Returned,Debit Card,0.2,49.0
O536009,C108639,2025-11-10 14:31:54,Pending,Net Banking,0.0,99.0
O536010,C112651,2025-09-02 15:27:08,Pending,Wallet,0.05,99.0
O536011,C111031,2025-08-30 12:36:04,Completed,Credit Card,0.0,0.0
O536012,C108027,2024-11-25 19:27:41,Completed,Credit Card,0.05,49.0
O536013,C104953,2025-07-18 19:23:44,Returned,Net Banking,0.05,149.0
O536014,C114333,2024-05-17 04:22:28,Completed,COD,0.0,0.0
O536015,C100867,2025-12-31 06:32:38,Pending,COD,0.1,0.0
O536016,C113454,2025-07-23 07:49:47,Completed,Credit Card,0.15,0.0
O536017,C107685,2025-03-26 09:47:08,Pending,Debit Card,0.0,99.0
O536018,C111274,2024-12-28 21:55:13,Completed,Debit Card,0.0,99.0
O536019,C105066,2024-02-02 20:36:40,Returned,Net Banking,0.0,0.0
O536020,C105834,2023-12-08 23:50:10,Completed,Wallet,0.0,99.0
O536021,C102909,2025-01-11 14:45:32,Completed,Debit Card,0.05,49.0
O536022,C114380,2024-04-12 11:11:20,Completed,Net Banking,0.0,149.0
O536023,C100654,2024-09-25 13:37:28,Pending,Debit Card,0.15,99.0
O536024,C105867,2024-08-20 10:27:09,Completed,Debit Card,0.2,49.0
O536025,C105076,2025-08-07 06:20:19,Pending,Net Banking,0.0,49.0
O536026,C112256,2025-01-08 02:35:32,Pending,Wallet,0.15,0.0
O536027,C107621,2025-09-10 07:38:09,Pending,Wallet,0.15,0.0
O536028,C102573,2024-07-17 09:15:09,Completed,Credit Card,0.0,0.0
O536029,C107723,2023-07-24 09:06:14,Cancelled,Net Banking,0.2,99.0
O536030,C103603,2025-12-02 10:22:56,Pending,Credit Card,0.0,0.0
O536031,C100261,2025-11-16 11:05:12,Pending,Wallet,0.2,99.0
O536032,C108224,2023-09-05 06:21:50,Completed,Debit Card,0.15,
O536033,C105456,2025-12-01 06:51:36,Completed,Debit Card,0.0,49.0
O536034,C103639,2024-12-09 08:34:34,Cancelled,Credit Card,0.15,49.0
O536035,C102618,2025-05-23 23:42:42,Returned,UPI,0.1,149.0
O536036,C106888,2025-06-09 21:58:37,Pending,Debit Card,0.0,99.0
O536037,C113076,2024-04-29 00:09:20,Completed,Credit Card,0.2,0.0
O536038,C111393,2025-08-17 06:08:29,Completed,Credit Card,0.15,0.0
O536039,C100062,2024-11-21 12:57:32,Completed,Debit Card,0.05,149.0
O536040,C110999,2024-07-15 00:19:46,Completed,Credit Card,0.0,0.0
O536041,C101085,2024-07-04 22:54:30,Returned,Debit Card,0.05,0.0
O536042,C108281,2025-09-12 08:30:16,Completed,COD,0.0,99.0
O536043,C111733,2024-11-09 20:57:08,Cancelled,Net Banking,0.0,149.0
O536044,C106883,2025-12-24 04:03:36,Completed,Debit Card,0.05,149.0
O536045,C105731,2025-03-04 14:02:37,Completed,Net Banking,0.0,0.0
O536046,C114151,2023-12-16 05:23:08,Cancelled,COD,0.0,0.0
O536047,C100450,2024-12-10 00:06:59,Pending,Net Banking,0.0,99.0
O536048,C101609,2025-12-03 01:20:36,Completed,COD,0.0,49.0
O536049,C113084,2025-04-16 17:39:56,Cancelled,Net Banking,0.1,149.0
O536050,C113323,2025-08-26 08:14:19,Completed,COD,0.1,99.0
O536051,C105667,2024-12-04 17:58:55,Completed,COD,0.2,0.0
O536052,C108131,2024-05-17 12:00:53,Pending,Credit Card,0.0,149.0
O536053,C102510,2024-11-03 11:17:40,Completed,Credit Card,0.1,49.0
O536054,C113296,2025-05-04 03:31:00,Completed,COD,0.15,99.0
O536055,C107127,2025-11-12 00:52:58,Cancelled,UPI,0.2,0.0
O536056,C108533,2023-10-11 15:07:20,Cancelled,Net Banking,0.15,0.0
O536057,C101787,2024-07-26 02:49:42,Completed,Debit Card,0.0,99.0
O536058,C109266,2025-02-01 14:40:19,Completed,Net Banking,0.0,99.0
O536059,C110449,2024-10-27 00:43:00,Completed,Net Banking,0.0,0.0
O536060,C104502,2025-06-25 17:14:49,Completed,COD,0.0,
O536061,C113491,2025-08-16 17:03:58,Completed,Debit Card,0.0,49.0
O536062,C103101,2024-02-14 21:30:01,Completed,Net Banking,0.05,149.0
O536063,C113514,2025-12-04 13:21:20,Returned,Wallet,0.05,99.0
O536064,C110567,2025-06-14 15:45:49,Completed,Debit Card,0.15,0.0
O536065,C112519,2025-08-25 10:12:45,Pending,Net Banking,0.1,49.0
O536066,C110497,2023-11-02 12:52:30,Returned,Credit Card,0.05,0.0
O536067,C106493,2025-10-23 09:03:54,Returned,UPI,0.15,49.0
O536068,C105024,2025-12-05 02:05:12,Completed,COD,0.1,99.0
O536069,C111040,2025-10-08 12:15:25,Completed,Net Banking,0.0,0.0
O536070,C104547,2025-03-22 21:01:12,Completed,Net Banking,0.15,0.0
O536071,C100931,2025-02-11 21:35:01,Completed,Wallet,0.15,0.0
O536072,C103765,2025-07-16 08:18:41,Completed,Debit Card,0.05,99.0
O536073,C111355,2025-04-24 05:18:45,Pending,UPI,0.0,0.0
O536074,C111953,2024-06-25 14:39:49,Returned,Net Banking,0.2,99.0
O536075,C104214,2025-07-12 03:42:01,Completed,UPI,0.05,0.0
O536076,C104972,2025-10-01 19:25:58,Cancelled,COD,0.0,149.0
O536077,C108295,2023-11-26 02:33:00,Pending,Credit Card,0.15,0.0
O536078,C103981,2025-08-16 09:52:24,Completed,Wallet,0.0,99.0
O536079,C109127,2025-01-20 08:41:27,Completed,COD,0.0,49.0
O536080,C104298,2025-12-28 23:23:44,Pending,COD,,0.0
O536081,C101824,2025-07-11 08:37:45,Returned,Net Banking,0.15,
O536082,C102385,2024-10-11 10:22:47,Completed,Debit Card,0.2,99.0
O536083,C103809,2023-11-15 01:01:22,Completed,Net Banking,0.15,49.0
O536084,C102565,2025-12-16 05:48:33,Completed,Net Banking,0.15,0.0
O536085,C114696,2024-10-31 15:00:35,Returned,Wallet,0.15,49.0
O536086,C109909,2025-08-26 02:07:23,Completed,Wallet,0.2,49.0
O536087,C102734,2025-03-22 03:47:31,Returned,UPI,0.15,0.0
O536088,C106421,2025-12-03 21:17:52,Pending,Net Banking,0.2,0.0
O536089,C104101,2025-11-27 17:40:06,Cancelled,COD,0.0,0.0
O536090,C110270,2025-09-03 13:20:26,Returned,Credit Card,0.05,99.0
O536091,C113043,2025-12-04 01:59:01,Completed,Wallet,0.15,49.0
O536092,C106074,2025-06-30 08:46:53,Completed,Wallet,0.15,0.0
O536093,C106501,2024-09-07 14:11:51,Pending,COD,0.15,149.0
O536094,C106038,2025-06-14 18:46:00,Cancelled,Net Banking,0.1,0.0
O536095,C106806,2025-12-03 16:00:44,Completed,UPI,0.05,149.0
O536096,C100544,2025-06-10 06:41:39,Cancelled,Net Banking,0.15,99.0
O536097,C108928,2024-08-19 09:26:34,Returned,Credit Card,0.15,49.0
O536098,C114347,2024-12-18 01:37:55,Completed,Net Banking,0.05,0.0
O536099,C111821,2025-11-06 02:42:14,Completed,UPI,0.05,0.0
O536100,C112940,2025-11-24 13:17:24,Completed,Wallet,0.05,0.0
O536101,C103498,2025-12-19 18:42:03,Returned,Wallet,0.1,0.0
O536102,C109147,2025-05-04 02:29:42,Pending,Debit Card,0.15,0.0
O536103,C113433,2025-06-22 19:43:51,Completed,Credit Card,0.0,0.0
O536104,C101029,2025-11-14 02:13:11,Completed,Credit Card,0.0,99.0
O536105,C113190,2025-02-20 17:32:57,Returned,Credit Card,0.0,0.0
O536106,C100973,2025-03-16 09:29:20,Completed,Debit Card,0.0,0.0
O536107,C114851,2025-05-04 09:17:01,Returned,Debit Card,0.0,0.0
O536108,C101270,2023-03-20 09:19:46,Pending,Net Banking,0.15,49.0
O536109,C105581,2024-01-15 08:38:16,Pending,UPI,0.0,99.0
O536110,C100833,2023-12-20 14:45:08,Completed,Debit Card,0.0,149.0
O536111,C100867,2025-04-21 01:10:10,Completed,UPI,0.0,
O536112,C113019,2023-12-19 22:51:09,Completed,Credit Card,0.0,149.0
O536113,C100960,2024-11-14 09:25:54,Pending,Credit Card,0.15,99.0
O536114,C111944,2025-07-23 15:36:14,Returned,Credit Card,0.05,99.0
O536115,C113662,2025-10-11 18:41:17,Cancelled,UPI,0.2,49.0
O536116,C114084,2025-10-27 08:39:48,Completed,Credit Card,0.1,49.0
O536117,C112984,2025-11-07 10:26:32,Completed,Wallet,0.0,0.0
O536118,C114392,2025-10-23 01:21:06,Completed,Credit Card,0.2,
O536119,C100794,2025-10-20 04:24:24,Pending,COD,0.05,0.0
O536120,C107826,2025-11-10 11:18:05,Returned,Credit Card,0.0,149.0
O536121,C100312,2024-08-07 18:01:55,Completed,Credit Card,0.0,99.0
O536122,C102542,2025-06-02 19:31:53,Returned,Credit Card,0.0,99.0
O536123,C101220,2025-12-25 08:20:09,Cancelled,Debit Card,0.2,0.0
O536124,C111185,2024-07-20 08:41:02,Completed,Wallet,0.0,149.0
O536125,C101315,2025-11-29 02:13:11,Completed,  Wallet  ,0.0,0.0
O536126,C104472,2025-09-29 22:31:45,Completed,Credit Card,0.0,149.0
O536127,C109622,2025-10-29 13:38:39,Returned,COD,0.1,0.0
O536128,C107561,2025-11-08 12:07:07,Pending,Credit Card,0.2,
O536129,C102101,2025-10-08 05:05:20,Completed,Credit Card,0.0,0.0
O536130,C107887,2025-04-05 19:07:35,Completed,Net Banking,0.2,149.0
O536131,C105169,2024-07-03 04:19:50,Completed,Debit Card,0.2,149.0
O536132,C108841,2024-11-02 07:51:22,Completed,UPI,0.1,49.0
O536133,C108106,2025-04-02 05:53:55,Cancelled,UPI,0.1,99.0
O536134,C114925,2025-02-24 04:42:05,Completed,Debit Card,0.0,0.0
O536135,C112974,2025-06-01 17:44:01,Pending,Wallet,0.0,49.0
O536136,C100044,2025-10-30 19:34:55,Returned,UPI,0.15,0.0
O536137,C102680,2024-03-14 15:37:42,Returned,UPI,0.0,49.0
O536138,C113759,2025-11-05 13:40:45,Cancelled,COD,0.0,49.0
O536139,C108121,2025-06-16 08:28:39,Completed,Credit Card,0.0,49.0
O536140,C111421,2025-06-03 00:08:24,Completed,Wallet,0.2,149.0
O536141,C107651,2025-02-25 14:41:50,Completed,Debit Card,0.0,49.0
O536142,C111830,2024-11-02 06:55:00,Cancelled,Credit Card,0.0,149.0
O536143,C102044,2025-08-23 10:58:15,Returned,Wallet,0.0,0.0
O536144,C111093,2025-11-10 00:57:42,Returned,Wallet,0.0,99.0
O536145,C113076,2024-01-22 23:06:23,Completed,Debit Card,0.15,49.0
O536146,C104038,2025-03-28 18:55:33,Completed,Credit Card,0.1,149.0
O536147,C105587,2024-02-14 12:22:18,Completed,Wallet,0.05,99.0
O536148,C108899,2025-07-29 17:19:25,Returned,Net Banking,0.1,99.0
O536149,C113051,2025-10-15 15:40:39,Completed,Wallet,0.0,49.0
O536150,C113684,2025-12-09 16:46:39,Completed,Credit Card,0.2,49.0
O536151,C108057,2025-12-16 08:36:24,Pending,COD,0.15,149.0
O536152,C109904,2025-12-10 06:28:25,Returned,Wallet,0.1,49.0
O536153,C113116,2025-12-26 03:48:42,Pending,Net Banking,0.15,0.0
O536154,C103541,2025-09-18 20:15:55,Completed,UPI,0.05,49.0
O536155,C112436,2025-03-06 05:07:32,Completed,Credit Card,0.0,0.0
O536156,C103979,2024-05-13 02:04:24,Completed,Net Banking,0.0,0.0
O536157,C108761,2025-09-20 03:08:45,Cancelled,Wallet,0.15,49.0
O536158,C114079,2024-02-21 10:32:39,Completed,COD,0.0,0.0
O536159,C107747,2024-10-13 16:46:06,Completed,net banking,0.2,0.0
O536160,C101414,2025-07-29 22:52:02,Cancelled,Wallet,0.0,99.0
O536161,C113479,2025-10-21 06:40:32,Cancelled,Credit Card,0.05,0.0
O536162,C108825,2025-02-01 19:38:08,Completed,Net Banking,0.0,0.0
O536163,C101056,2025-10-14 20:01:58,Returned,upi,0.1,0.0
O536164,C100165,2023-09-22 03:38:21,Completed,Wallet,0.05,49.0
O536165,C103971,2025-12-11 14:14:39,Completed,UPI,0.1,0.0
O536166,C101818,2025-02-06 21:42:41,Completed,Credit Card,0.05,99.0
O536167,C109472,2025-02-18 07:16:43,Completed,Debit Card,0.05,0.0
O536168,C108969,2024-12-26 23:43:54,Pending,Debit Card,0.1,99.0
O536169,C112656,2025-11-10 12:52:48,Completed,Net Banking,0.15,49.0
O536170,C107771,2025-08-09 18:45:50,Cancelled,Credit Card,0.2,49.0
O536171,C103846,2025-08-09 08:26:50,Completed,Wallet,0.05,149.0
O536172,C100769,2025-10-09 17:22:03,Completed,Credit Card,0.0,149.0
O536173,C100165,2025-02-21 21:14:57,Cancelled,Credit Card,0.15,99.0
O536174,C113951,2025-10-20 13:32:08,Pending,UPI,0.15,99.0
O536175,C102212,2025-06-23 01:31:50,Completed,Wallet,0.0,49.0
O536176,C107583,2025-12-13 11:22:00,Completed,Debit Card,0.0,99.0
O536177,C111971,2025-10-10 12:57:30,Completed,Wallet,0.1,49.0
O536178,C113984,2024-03-02 10:47:08,Completed,Credit Card,0.15,49.0
O536179,C103068,2025-04-06 20:51:36,Returned,Debit Card,0.1,0.0
O536180,C103553,2024-08-14 01:26:00,Completed,Credit Card,0.0,0.0
O536181,C102741,2023-12-18 12:52:21,Completed,Debit Card,0.1,0.0
O536182,C102437,2024-03-18 16:21:40,Completed,UPI,0.0,0.0
O536183,C106904,2025-07-06 08:36:36,Pending,COD,0.0,0.0
O536184,C109595,2025-12-22 05:09:07,Completed,Debit Card,0.0,0.0
O536185,C110621,2023-10-28 14:44:36,Completed,Net Banking,0.0,0.0
O536186,C104960,2023-07-08 01:02:08,Completed,UPI,0.1,49.0
O536187,C109415,2023-09-25 03:49:19,Completed,COD,0.05,49.0
O536188,C100029,2025-03-17 09:56:47,Cancelled,UPI,0.0,0.0
O536189,C113363,2024-11-30 23:37:35,Completed,UPI,0.0,149.0
O536190,C113077,2025-04-21 06:28:13,Returned,COD,0.0,0.0
O536191,C108210,2023-12-05 15:34:44,Completed,credit card,0.0,49.0
O536192,C103711,2025-01-26 16:13:08,Pending,Debit Card,0.15,0.0
O536193,C114664,2025-02-04 03:43:05,Pending,Debit Card,0.0,99.0
O536194,C112227,2025-03-11 12:05:43,Returned,COD,0.1,99.0
O536195,C100259,2025-07-03 22:54:59,Completed,Net Banking,0.05,
O536196,C107132,2024-12-05 19:55:27,Completed,COD,0.2,149.0
O536197,C101552,2023-10-08 00:38:01,Pending,Wallet,0.15,149.0
O536198,C102037,2025-12-16 05:40:38,Pending,COD,0.1,99.0
O536199,C100016,2024-05-29 14:34:09,Cancelled,Wallet,0.15,99.0
O536200,C110326,2023-11-26 22:17:20,Completed,Credit Card,0.1,49.0
O536201,C103836,2025-03-05 02:58:32,Completed,COD,0.2,0.0
O536202,C104642,2025-08-03 17:14:27,Completed,COD,0.0,49.0
O536203,C100719,2025-08-12 07:45:13,Completed,Credit Card,0.1,0.0
O536204,C100125,2025-11-30 22:56:15,Completed,UPI,0.15,99.0
O536205,C111945,2025-08-10 04:08:49,Pending,COD,0.15,149.0
O536206,C109963,2025-12-03 21:34:30,Cancelled,Debit Card,0.0,49.0
O536207,C105810,2024-05-20 01:21:21,Completed,Credit Card,0.2,49.0
O536208,C101043,2025-09-06 15:00:15,Completed,Wallet,0.15,149.0
O536209,C111681,2024-01-14 03:11:51,Pending,Debit Card,0.2,0.0
O536210,C113959,2025-05-31 03:21:19,Completed,Net Banking,0.1,49.0
O536211,C107961,2025-10-04 06:13:52,Completed,UPI,0.15,0.0
O536212,C102136,2025-08-07 22:48:26,Pending,UPI,0.0,99.0
O536213,C109825,2025-06-07 04:39:55,Returned,Net Banking,0.05,99.0
O536214,C101063,2025-04-05 00:09:28,Completed,Debit Card,0.1,149.0
O536215,C102527,2025-04-09 15:04:11,Completed,Credit Card,0.15,149.0
O536216,C107152,2024-09-06 06:38:14,Cancelled,COD,0.15,0.0
O536217,C103790,2025-03-06 17:41:51,Completed,Wallet,0.0,49.0
O536218,C114007,2024-02-15 05:01:48,Cancelled,UPI,0.05,149.0
O536219,C112197,2024-10-25 22:55:40,Completed,Credit Card,0.0,0.0
O536220,C104215,2025-12-01 18:04:25,Returned,Credit Card,0.2,149.0
O536221,C114520,2024-07-25 14:09:00,Completed,UPI,0.2,0.0
O536222,C105752,2025-08-06 03:02:10,Returned,Net Banking,0.15,0.0
O536223,C108596,2025-09-14 15:32:17,Pending,Net Banking,0.2,149.0
O536224,C108531,2024-08-31 22:05:00,Completed,UPI,0.2,99.0
O536225,C109787,2024-11-16 18:02:00,Completed,Debit Card,0.15,149.0
O536226,C103715,2025-04-28 21:48:19,Completed,Wallet,0.0,0.0
O536227,C113886,2025-09-28 16:40:20,Completed,Debit Card,0.15,0.0
O536228,C104039,2025-12-23 04:55:00,Completed,Net Banking,0.0,0.0
O536229,C110013,2025-11-12 09:41:40,Completed,Net Banking,0.1,0.0
O536230,C111516,2025-10-26 14:19:23,Completed,Debit Card,0.0,49.0
O536231,C113256,2024-08-11 19:27:06,Pending,Net Banking,0.2,99.0
O536232,C106935,2024-03-02 15:45:57,Returned,UPI,0.0,0.0
O536233,C110715,2024-02-10 11:48:27,Returned,Net Banking,0.0,0.0
O536234,C101294,2025-11-25 06:07:47,Completed,Wallet,0.0,99.0
O536235,C111707,2025-09-25 03:55:24,Completed,Debit Card,0.0,99.0
O536236,C111362,2025-02-03 22:45:42,Pending,Credit Card,0.0,149.0
O536237,C106226,2025-11-23 10:46:12,Completed,UPI,0.0,149.0
O536238,C104768,2025-12-05 18:20:49,Completed,UPI,0.1,149.0
O536239,C105782,2025-12-16 16:17:01,Completed,UPI,0.0,99.0
O536240,C101362,2025-04-05 21:22:23,Pending,Net Banking,0.0,149.0
O536241,C109617,2024-04-27 18:01:31,Cancelled,Credit Card,0.15,99.0
O536242,C113758,2025-01-02 19:55:06,Completed,UPI,,149.0
O536243,C110026,2025-11-13 16:34:35,Completed,UPI,0.2,0.0
O536244,C108755,2024-11-23 07:39:46,Completed,COD,0.05,99.0
O536245,C114937,2025-05-10 20:56:42,Completed,COD,0.2,49.0
O536246,C108163,2025-05-27 14:03:09,Returned,Credit Card,0.0,49.0
O536247,C105235,2025-01-30 04:42:50,Completed,UPI,0.1,49.0
O536248,C110596,2024-12-22 09:34:18,Completed,UPI,0.0,0.0
O536249,C107884,2023-11-08 01:51:50,Cancelled,UPI,0.0,149.0
O536250,C114661,2025-10-31 07:22:44,Pending,Net Banking,0.05,
O536251,C113523,2025-12-09 20:12:22,Completed,Credit Card,0.0,0.0
O536252,C114269,2025-09-19 02:25:54,Pending,Wallet,0.0,49.0
O536253,C100015,2025-09-20 03:50:23,Cancelled,UPI,0.0,49.0
O536254,C105068,2025-04-24 09:21:26,Completed,UPI,0.0,0.0
O536255,C109454,2025-02-13 03:51:23,Completed,Credit Card,0.15,0.0
O536256,C104689,2025-10-01 14:55:42,Completed,Debit Card,0.05,49.0
O536257,C109879,2023-12-06 11:55:12,Pending,Credit Card,0.2,0.0
O536258,C110759,2025-01-07 12:16:31,Pending,Wallet,0.1,49.0
O536259,C109407,2024-09-17 14:32:05,Cancelled,Wallet,0.0,0.0
O536260,C106955,2025-12-11 07:13:00,Completed,UPI,0.2,149.0
O536261,C110466,2023-08-10 06:02:59,Completed,Credit Card,0.0,0.0
O536262,C111737,2025-12-28 10:01:00,Completed,Wallet,0.0,99.0
O536263,C110451,2024-09-17 21:01:07,Completed,UPI,0.1,49.0
O536264,C112243,2025-10-13 04:07:44,Cancelled,UPI,0.0,0.0
O536265,C114275,2023-09-28 16:26:32,Completed,Credit Card,0.15,
O536266,C101559,2025-10-01 09:41:30,Completed,Debit Card,0.0,49.0
O536267,C113657,2025-01-05 11:14:14,Returned,Net Banking,0.05,0.0
O536268,C104174,2025-12-11 15:15:40,Cancelled,Credit Card,0.0,0.0
O536269,C108527,2024-04-07 02:30:09,Completed,UPI,0.0,0.0
O536270,C114195,2025-12-28 11:09:18,Cancelled,COD,0.0,0.0
O536271,C109352,2024-02-13 16:53:44,Returned,Net Banking,0.05,0.0
O536272,C101275,2024-07-17 06:02:43,Returned,Debit Card,0.0,0.0
O536273,C107584,2025-09-08 23:36:16,Pending,COD,0.05,49.0
O536274,C113454,2024-10-22 13:43:52,Pending,upi,0.2,0.0
O536275,C106253,2025-05-05 06:45:21,Completed,Net Banking,0.2,149.0
O536276,C112762,2025-11-09 01:39:14,Pending,COD,0.1,0.0
O536277,C111965,2025-04-04 21:51:09,Completed,Net Banking,0.05,99.0
O536278,C113657,2024-07-23 05:57:20,Completed,Credit Card,0.15,0.0
