customer_id,days_since_last_purchase,purchase_frequency,total_spend,avg_order_value,number_of_sessions,cart_abandonment,returns,discount_usage,churned
C112342,2,1,41948.07,41948.07,6.0,2.0,1.0,0.0,0
C101843,349,1,44197.73,44197.73,7.0,1.0,0.0,0.0,1
C111832,109,2,29471.190000000002,14735.595000000001,7.0,3.0,0.0,0.0,1
C105738,128,5,74722.0075,14944.401500000002,8.0,2.0,0.0,0.6,1
C112152,332,2,72965.904,36482.952000000005,10.0,3.0,1.0,1.0,1
C112793,314,2,39562.646,19781.323,9.0,4.0,1.0,0.5,1
C114578,415,1,2241.368,2241.368,7.0,2.0,0.0,1.0,1
C100296,147,1,13094.6,13094.6,5.0,3.0,0.0,0.0,1
C106192,7,3,91210.118,30403.372666666666,10.0,2.0,0.0,0.6666666666666666,0
C105085,259,3,87678.37849999999,29226.126166666665,8.0,2.0,1.0,0.3333333333333333,1
C104595,150,2,44005.69,22002.845,6.0,2.0,0.0,1.0,1
C112001,276,2,5140.3215,2570.16075,10.0,2.0,0.0,0.5,1
C101333,99,2,48639.323,24319.6615,6.0,2.0,0.0,0.5,1
C104526,383,2,52096.7735,26048.386749999998,6.0,5.0,0.0,1.0,1
C103372,685,1,69680.28,69680.28,12.0,4.0,1.0,0.0,1
C112952,36,6,122220.60699999999,20370.101166666667,7.0,1.0,0.0,0.5,0
C112291,657,1,8965.863000000001,8965.863000000001,7.0,2.0,0.0,1.0,1
C107963,384,4,47946.57950000001,11986.644875000002,8.0,1.0,0.0,0.75,1
C106180,9,8,173793.772,21724.2215,11.0,3.0,0.0,0.875,0
C106800,49,5,49514.1675,9902.8335,10.0,0.0,0.0,0.8,0
C106188,71,3,62545.2465,20848.4155,10.0,4.0,0.0,1.0,0
C112470,265,2,28737.658,14368.829,10.0,2.0,0.0,0.5,1
C114156,13,1,30046.85,30046.85,10.0,2.0,0.0,0.0,0
C113012,73,2,29492.61,14746.305,12.0,7.0,1.0,0.0,0
C104152,51,6,134951.0635,22491.843916666665,7.0,2.0,1.0,0.8333333333333334,0
C111659,503,4,78314.37599999999,19578.594,8.0,3.0,0.0,0.75,1
C112018,104,2,45254.912500000006,22627.456250000003,4.0,2.0,1.0,1.0,1
C104066,85,2,17967.699999999997,8983.849999999999,9.0,1.0,0.0,0.0,0
C105182,191,5,86113.0285,17222.605699999996,5.0,2.0,0.0,0.8,1
C109215,376,1,15227.83,15227.83,12.0,3.0,0.0,0.0,1
C113303,193,1,1776.0345,1776.0345,6.0,3.0,0.0,1.0,1
C103111,483,1,21295.3,21295.3,11.0,4.0,0.0,0.0,1
C113837,244,3,61019.6675,20339.889166666668,5.0,2.0,0.0,1.0,1
C109509,246,1,4235.755499999999,4235.755499999999,12.0,2.0,0.0,1.0,1
C100357,20,5,89630.7285,17926.1457,7.0,3.0,1.0,0.6,0
C105097,17,4,81886.75,20471.6875,12.0,6.0,1.0,0.5,0
C101503,15,3,79692.4505,26564.15016666667,3.0,1.0,1.0,0.3333333333333333,0
C109507,31,1,36677.268000000004,36677.268000000004,12.0,1.0,0.0,1.0,0
C100909,40,4,92339.47200000001,23084.868000000002,12.0,4.0,1.0,0.5,0
C103889,341,1,19897.36,19897.36,11.0,1.0,0.0,0.0,1
C113984,13,13,319608.9625,24585.304807692308,3.0,1.0,4.0,0.6923076923076923,0
C109819,22,9,195676.9185,21741.879833333332,7.0,2.0,2.0,0.5555555555555556,0
C107283,270,1,29532.251,29532.251,11.0,2.0,0.0,1.0,1
C114425,259,4,113078.8535,28269.713375,7.0,1.0,1.0,0.5,1
C112595,500,2,17963.3645,8981.68225,9.0,1.0,0.0,0.5,1
C104952,8,2,28059.4,14029.7,8.0,4.0,1.0,0.0,0
C113361,321,5,62442.102,12488.420399999999,7.0,1.0,0.0,0.4,1
C100356,31,1,11273.8305,11273.8305,4.0,0.0,0.0,1.0,0
C103577,142,9,145427.606,16158.622888888889,9.0,3.0,2.0,0.4444444444444444,1
C100804,91,3,32311.396,10770.465333333334,13.0,3.0,1.0,1.0,1
C110622,25,5,129025.6855,25805.1371,6.0,2.0,2.0,1.0,0
C103411,2,1,11327.431499999999,11327.431499999999,7.0,2.0,1.0,1.0,0
C114939,41,3,32152.847999999998,10717.616,12.0,2.0,0.0,0.6666666666666666,0
C112556,59,6,137242.7175,22873.78625,4.0,2.0,1.0,0.6666666666666666,0
C109880,62,5,130385.64199999999,26077.1284,8.0,0.0,3.0,0.6,0
C108770,63,2,53113.47,26556.735,4.0,1.0,0.0,0.0,0
C113380,119,4,123522.1795,30880.544875,7.0,3.0,1.0,0.5,1
C114064,442,4,68002.234,17000.5585,7.0,1.0,0.0,0.25,1
C113627,158,2,9654.544,4827.272,12.0,3.0,0.0,1.0,1
C106011,28,4,73899.186,18474.7965,10.0,4.0,0.0,0.25,0
C114194,454,4,128628.9525,32157.238124999996,2.0,0.0,0.0,0.5,1
C109638,376,1,76333.43000000001,76333.43000000001,8.0,4.0,1.0,0.0,1
C108678,40,2,25185.748499999998,12592.874249999999,9.0,3.0,0.0,0.5,0
C103977,469,2,52366.876500000006,26183.438250000003,10.0,2.0,1.0,0.5,1
C101532,247,6,123490.081,20581.68016666667,11.0,4.0,1.0,0.5,1
C113986,58,6,152750.3165,25458.386083333335,4.0,1.0,3.0,0.8333333333333334,0
C114645,139,1,429.09,429.09,8.0,3.0,0.0,0.0,1
C104151,249,3,102713.904,34237.968,9.0,4.0,1.0,0.6666666666666666,1
C111891,9,5,127793.106,25558.6212,12.0,6.0,0.0,0.2,0
C103848,58,6,161580.4345,26930.072416666666,9.0,4.0,2.0,0.6666666666666666,0
C113504,67,8,138076.8425,17259.6053125,11.0,4.0,2.0,0.5,0
C107385,183,4,56054.612,14013.653,9.0,4.0,1.0,0.5,1
C110234,23,8,121008.221,15126.027625,9.0,0.0,0.0,0.625,0
C107825,212,3,51610.782,17203.594,9.0,4.0,1.0,0.6666666666666666,1
C114859,240,3,34701.992,11567.330666666667,8.0,3.0,1.0,0.6666666666666666,1
C113942,9,8,273016.074,34127.00925,11.0,1.0,1.0,0.375,0
C113563,42,5,90732.021,18146.4042,10.0,1.0,1.0,0.4,0
C111949,44,2,25464.2125,12732.10625,10.0,1.0,0.0,1.0,0
C101769,57,1,40409.3,40409.3,10.0,1.0,0.0,0.0,0
C100459,87,4,137560.557,34390.13925,9.0,2.0,2.0,0.25,0
C113853,105,2,31287.58,15643.79,3.0,1.0,0.0,0.0,1
C106765,54,2,43933.4375,21966.718749999996,5.0,2.0,0.0,1.0,0
C108490,63,2,28334.889,14167.4445,6.0,1.0,0.0,1.0,0
C104865,98,1,25349.4905,25349.4905,7.0,2.0,0.0,1.0,1
C104015,77,4,102239.21900000001,25559.804750000003,9.0,2.0,0.0,1.0,0
C109993,52,8,106434.8275,13304.3534375,10.0,4.0,2.0,0.375,0
C111976,635,2,22028.443,11014.2215,3.0,1.0,0.0,0.5,1
C106194,428,2,108848.349,54424.17450000001,3.0,1.0,1.0,0.5,1
C112773,46,2,44210.7,22105.35,10.0,3.0,2.0,0.0,0
C100590,491,1,17157.92,17157.92,13.0,1.0,0.0,0.0,1
C103375,51,6,124076.0255,20679.337583333334,7.0,1.0,1.0,0.5,0
C101516,2,12,269340.917,22445.076416666667,3.0,0.0,2.0,0.5,0
C102234,105,2,42740.29,21370.144999999997,7.0,3.0,0.0,0.0,1
C104609,389,3,42041.7945,14013.9315,14.0,7.0,0.0,0.6666666666666666,1
C110756,11,5,44203.188,8840.637599999998,8.0,3.0,0.0,0.6,0
C114448,3,1,30805.666,30805.666,7.0,3.0,0.0,1.0,0
C102391,27,1,7638.0065,7638.0065,16.0,2.0,0.0,1.0,0
C108750,677,1,14955.848000000002,14955.848000000002,4.0,1.0,0.0,1.0,1
C114805,969,1,26283.512000000002,26283.512000000002,8.0,3.0,0.0,1.0,1
C109477,17,5,80620.51699999999,16124.103399999998,6.0,0.0,2.0,0.2,0
C107249,119,4,99709.3605,24927.340125,7.0,1.0,1.0,0.75,1
C113668,336,1,10456.008000000002,10456.008000000002,10.0,2.0,0.0,1.0,1
C114782,553,2,30932.392499999998,15466.196249999999,5.0,2.0,0.0,1.0,1
C100332,80,3,103971.656,34657.21866666667,15.0,3.0,1.0,0.6666666666666666,0
C104678,25,3,42649.695999999996,14216.565333333332,8.0,3.0,0.0,0.6666666666666666,0
C113355,472,3,31611.997499999998,10537.332499999999,9.0,4.0,0.0,1.0,1
C110730,30,3,71045.45499999999,23681.81833333333,6.0,4.0,0.0,0.6666666666666666,0
C107409,2,2,62858.389500000005,31429.194750000002,1.0,0.0,0.0,1.0,0
C105657,10,2,34068.434,17034.217,10.0,3.0,1.0,0.5,0
C102731,13,2,28686.809,14343.4045,7.0,3.0,0.0,0.5,0
C102151,2,8,144757.861,18094.732625,13.0,0.0,0.0,0.5,0
C114423,350,2,69757.9605,34878.98025,8.0,1.0,1.0,1.0,1
C110831,103,5,71320.9165,14264.1833,7.0,0.0,0.0,0.6,1
C102582,72,4,104636.3475,26159.086875,6.0,1.0,0.0,0.25,0
C101605,118,1,16331.630000000001,16331.630000000001,12.0,5.0,0.0,0.0,1
C111938,436,2,52983.45,26491.725000000002,9.0,1.0,0.0,0.0,1
C106084,169,2,30115.213499999998,15057.60675,7.0,0.0,0.0,0.5,1
C103032,113,1,23819.5075,23819.5075,9.0,3.0,0.0,1.0,1
C110283,182,2,36948.8155,18474.40775,11.0,5.0,0.0,0.5,1
C113471,311,4,124381.6295,31095.407375,14.0,4.0,2.0,0.5,1
C114818,252,1,6258.0,6258.0,11.0,1.0,0.0,0.0,1
C113176,47,4,100759.7025,25189.925625,9.0,3.0,1.0,0.5,0
C111966,829,1,15270.64,15270.64,8.0,2.0,0.0,0.0,1
C110705,66,3,106252.5495,35417.5165,3.0,1.0,1.0,1.0,0
C100769,2,6,68820.3975,11470.066250000002,15.0,5.0,1.0,0.6666666666666666,0
C113996,31,3,19295.82,6431.94,11.0,3.0,0.0,0.0,0
C106108,18,2,48890.922,24445.461000000003,4.0,1.0,2.0,0.5,0
C112532,160,2,55778.81250000001,27889.40625,9.0,3.0,1.0,0.5,1
C111662,379,3,53100.554000000004,17700.184666666668,10.0,5.0,1.0,0.6666666666666666,1
C109148,216,5,85017.508,17003.5016,8.0,3.0,0.0,0.6,1
C100491,24,6,103786.5585,17297.75975,9.0,5.0,0.0,0.3333333333333333,0
C113433,104,6,131804.2345,21967.372416666665,3.0,1.0,2.0,0.6666666666666666,1
C106808,528,1,2041.0400000000002,2041.0400000000002,5.0,3.0,0.0,1.0,1
C113843,83,1,14889.9,14889.9,6.0,1.0,0.0,0.0,0
C108515,46,4,66604.974,16651.243499999997,4.0,1.0,1.0,0.75,0
C111159,193,2,119805.425,59902.712499999994,8.0,3.0,1.0,0.5,1
C111178,98,1,4133.4,4133.4,6.0,1.0,0.0,0.0,1
C106539,668,1,13825.349999999999,13825.349999999999,9.0,6.0,0.0,1.0,1
C105183,27,2,48969.49,24484.745,10.0,3.0,1.0,0.0,0
C106430,25,4,93572.6795,23393.169875,9.0,3.0,1.0,0.5,0
C107484,15,7,131761.4315,18823.061642857145,9.0,4.0,0.0,0.8571428571428571,0
C112282,347,1,1475.49,1475.49,10.0,4.0,0.0,0.0,1
C108901,15,4,96632.0355,24158.008875,4.0,1.0,0.0,1.0,0
C102958,560,2,63933.1265,31966.56325,10.0,4.0,0.0,1.0,1
C107870,806,1,26107.2,26107.2,14.0,4.0,0.0,1.0,1
C102565,14,3,92035.86850000001,30678.62283333333,5.0,1.0,2.0,0.6666666666666666,0
C104439,62,4,46728.714,11682.1785,13.0,2.0,0.0,0.5,0
C101865,515,1,26525.690000000002,26525.690000000002,10.0,2.0,0.0,0.0,1
C113219,301,2,70284.447,35142.2235,8.0,2.0,0.0,0.5,1
C113177,20,5,118233.54699999999,23646.7094,9.0,3.0,0.0,0.2,0
C107400,129,1,1170.7305,1170.7305,6.0,2.0,0.0,1.0,1
C103304,137,3,31524.307999999997,10508.102666666666,10.0,6.0,0.0,0.3333333333333333,1
C100900,243,5,167888.7365,33577.7473,5.0,0.0,1.0,0.8,1
C102517,24,4,57647.716499999995,14411.929124999999,7.0,1.0,0.0,0.5,0
C104805,53,3,71800.14499999999,23933.381666666664,3.0,1.0,0.0,1.0,0
C107677,77,3,25113.529499999997,8371.1765,2.0,1.0,1.0,0.6666666666666666,0
C109467,415,1,18356.3275,18356.3275,6.0,1.0,0.0,1.0,1
C107042,706,4,40649.511,10162.37775,5.0,1.0,0.0,0.25,1
C108213,50,1,12368.373,12368.373,12.0,3.0,0.0,1.0,0
C100033,311,1,24156.624,24156.624,7.0,0.0,0.0,1.0,1
C113489,223,2,13938.683,6969.3415,6.0,3.0,0.0,1.0,1
C102933,11,1,10099.52,10099.52,12.0,2.0,0.0,0.0,0
C108160,125,4,86765.9305,21691.482625,13.0,2.0,1.0,0.5,1
C101391,88,3,79220.16399999999,26406.721333333335,5.0,1.0,1.0,0.3333333333333333,0
C111235,203,2,32187.8695,16093.93475,6.0,0.0,0.0,1.0,1
C108959,162,3,106674.87,35558.29,10.0,2.0,1.0,0.0,1
C110328,310,1,3277.288,3277.288,17.0,3.0,0.0,1.0,1
C101811,258,2,47550.5515,23775.27575,7.0,3.0,0.0,1.0,1
C101728,10,1,23486.137499999997,23486.137499999997,8.0,3.0,0.0,1.0,0
C108737,160,3,85561.033,28520.34433333333,6.0,1.0,0.0,1.0,1
C113664,90,2,27214.6285,13607.31425,8.0,1.0,1.0,0.5,0
C113265,78,1,51418.03,51418.03,7.0,5.0,0.0,0.0,0
C109842,0,7,183643.789,26234.827,10.0,0.0,1.0,0.7142857142857143,0
C106659,277,3,95349.424,31783.141333333333,9.0,1.0,0.0,0.6666666666666666,1
C105862,150,6,104413.50349999999,17402.25058333333,5.0,2.0,1.0,0.8333333333333334,1
C113812,132,7,216840.615,30977.230714285713,11.0,4.0,0.0,0.42857142857142855,1
C106822,130,5,114822.295,22964.459000000003,7.0,2.0,1.0,0.4,1
C108073,14,2,34401.549,17200.7745,8.0,0.0,1.0,1.0,0
C104162,44,3,66982.69200000001,22327.564000000002,11.0,6.0,1.0,0.3333333333333333,0
C102000,9,2,39445.103500000005,19722.551750000002,5.0,1.0,0.0,1.0,0
C110753,404,2,4302.93,2151.465,7.0,3.0,0.0,0.0,1
C110887,233,3,35445.3385,11815.112833333333,5.0,0.0,0.0,0.3333333333333333,1
C101856,45,2,79607.88500000001,39803.942500000005,11.0,1.0,0.0,0.5,0
C111504,20,7,166163.5985,23737.65692857143,9.0,3.0,2.0,0.5714285714285714,0
C109756,30,6,241576.648,40262.77466666667,7.0,1.0,1.0,0.6666666666666666,0
C114641,124,2,35310.836,17655.417999999998,6.0,1.0,0.0,1.0,1
C103841,284,2,34684.978,17342.489,6.0,1.0,0.0,0.5,1
C105413,213,1,13579.55,13579.55,8.0,2.0,0.0,0.0,1
C112721,57,7,101088.613,14441.230428571429,8.0,3.0,1.0,0.5714285714285714,0
C107377,5,2,39988.621499999994,19994.31075,8.0,0.0,0.0,0.5,0
C110259,94,9,189428.78999999998,21047.64333333333,13.0,2.0,2.0,0.6666666666666666,1
C103737,75,6,160180.4055,26696.734249999998,7.0,2.0,1.0,0.5,0
C111580,39,3,28528.332000000002,9509.444000000001,8.0,2.0,0.0,0.3333333333333333,0
C103352,603,1,3436.5440000000003,3436.5440000000003,9.0,1.0,0.0,1.0,1
C112807,46,8,81206.448,10150.806,23.0,11.0,0.0,0.375,0
C105810,43,5,78811.50399999999,15762.300799999997,14.0,5.0,1.0,0.8,0
C108004,628,1,26532.108,26532.108,7.0,0.0,0.0,1.0,1
C114586,45,6,105138.527,17523.087833333335,17.0,9.0,1.0,0.5,0
C110341,741,1,31293.22,31293.22,14.0,5.0,1.0,0.0,1
C102982,154,1,53000.979999999996,53000.979999999996,10.0,4.0,0.0,0.0,1
C107118,55,3,30396.68,10132.226666666667,5.0,2.0,0.0,0.0,0
C106797,90,2,76198.8235,38099.41175,10.0,2.0,0.0,0.5,0
C103575,319,5,88486.5,17697.3,14.0,6.0,1.0,0.8,1
C110729,24,1,13035.46,13035.46,11.0,4.0,0.0,0.0,0
C110027,509,1,28012.25,28012.25,9.0,4.0,0.0,0.0,1
C114717,199,2,44591.697,22295.8485,14.0,5.0,0.0,1.0,1
C101839,143,5,69748.23199999999,13949.646400000001,11.0,4.0,0.0,0.6,1
C110140,7,3,79035.677,26345.22566666667,10.0,2.0,0.0,0.6666666666666666,0
C108465,29,3,59241.154500000004,19747.051499999998,6.0,3.0,0.0,0.6666666666666666,0
C111814,370,1,31759.083,31759.083,6.0,1.0,1.0,1.0,1
C102507,468,1,20021.265499999998,20021.265499999998,7.0,4.0,0.0,1.0,1
C109865,45,4,102796.998,25699.2495,5.0,1.0,0.0,0.5,0
C103510,20,5,126625.3515,25325.0703,10.0,6.0,0.0,0.6,0
C104118,44,3,38624.533500000005,12874.8445,11.0,5.0,1.0,0.3333333333333333,0
C102229,158,3,61048.344,20349.448,7.0,3.0,1.0,0.3333333333333333,1
C111063,4,3,27754.228499999997,9251.4095,7.0,1.0,0.0,1.0,0
C114958,41,2,56994.04400000001,28497.022000000004,12.0,4.0,0.0,0.5,0
C112753,58,3,91161.7125,30387.2375,14.0,4.0,3.0,0.6666666666666666,0
C114612,19,3,72201.528,24067.176000000003,5.0,1.0,1.0,0.6666666666666666,0
C108384,89,5,107622.64600000001,21524.5292,5.0,0.0,1.0,0.4,0
C105043,21,5,93210.188,18642.0376,4.0,0.0,2.0,0.8,0
C112146,166,2,41059.948,20529.974,20.0,7.0,0.0,0.5,1
C114705,32,2,30528.550000000003,15264.275000000001,7.0,4.0,0.0,0.0,0
C108230,62,2,31166.873,15583.4365,7.0,2.0,1.0,1.0,0
C101250,12,2,41195.171,20597.5855,6.0,1.0,0.0,0.5,0
C114608,179,5,137636.7315,27527.346299999997,10.0,4.0,1.0,1.0,1
C111628,106,1,13477.241499999998,13477.241499999998,1.0,0.0,0.0,1.0,1
C100032,5,2,39532.958,19766.479,9.0,0.0,1.0,1.0,0
C113769,21,2,9147.421999999999,4573.710999999999,10.0,0.0,1.0,1.0,0
C100815,14,11,326254.969,29659.542636363636,8.0,2.0,1.0,0.6363636363636364,0
C103481,128,3,36913.2495,12304.4165,9.0,5.0,0.0,0.6666666666666666,1
C110334,346,4,71107.392,17776.848,11.0,3.0,0.0,1.0,1
C108555,304,3,126528.98150000001,42176.32716666666,7.0,3.0,2.0,0.6666666666666666,1
C103215,17,4,126402.1895,31600.547375000002,9.0,4.0,3.0,0.75,0
C110342,130,3,82929.408,27643.136,7.0,0.0,1.0,0.3333333333333333,1
C112241,137,3,112893.42000000001,37631.14000000001,10.0,2.0,0.0,0.0,1
C104856,65,5,160059.282,32011.8564,12.0,1.0,2.0,0.2,0
C100958,6,4,104648.204,26162.051,8.0,1.0,2.0,1.0,0
C106459,14,3,80553.646,26851.21533333333,5.0,0.0,0.0,1.0,0
C114228,24,4,105608.48550000001,26402.121375000002,9.0,3.0,1.0,0.5,0
C103847,59,2,55964.7895,27982.39475,8.0,0.0,0.0,0.5,0
C104814,0,5,52433.4605,10486.6921,6.0,2.0,0.0,0.2,0
C112167,5,5,129085.3375,25817.0675,9.0,2.0,1.0,0.6,0
C108480,4,6,150887.35450000002,25147.89241666667,11.0,6.0,0.0,0.6666666666666666,0
C104122,19,6,113127.571,18854.595166666666,19.0,2.0,0.0,0.16666666666666666,0
C105726,1,2,27821.502,13910.751,9.0,3.0,0.0,1.0,0
C101441,106,1,27138.949999999997,27138.949999999997,6.0,0.0,1.0,0.0,1
C101820,15,5,87699.388,17539.8776,10.0,4.0,0.0,0.4,0
C103684,308,2,42657.0235,21328.51175,22.0,6.0,0.0,1.0,1
C106402,142,2,79769.66,39884.83,8.0,3.0,0.0,0.0,1
C114479,311,3,75266.70000000001,25088.899999999998,10.0,3.0,0.0,1.0,1
C110383,135,3,68690.6645,22896.888166666668,13.0,6.0,0.0,0.6666666666666666,1
C103870,109,4,77458.335,19364.58375,8.0,3.0,0.0,0.5,1
C111632,16,1,2423.6875,2423.6875,14.0,3.0,0.0,1.0,0
C104002,226,1,15521.768,15521.768,8.0,1.0,0.0,1.0,1
C108006,19,5,181330.2265,36266.0453,4.0,1.0,2.0,0.8,0
C110875,-1,3,49776.197,16592.065666666665,8.0,2.0,0.0,1.0,0
C102243,130,3,51195.26,17065.086666666666,10.0,4.0,0.0,0.0,1
C109170,9,5,117496.4565,23499.2913,8.0,3.0,0.0,0.6,0
C112424,231,1,27752.64,27752.64,9.0,6.0,1.0,0.0,1
C103552,35,1,1871.6670000000001,1871.6670000000001,10.0,4.0,0.0,1.0,0
C113845,51,2,31769.48,15884.740000000002,8.0,1.0,0.0,0.0,0
C105521,13,1,16804.96,16804.96,4.0,0.0,0.0,0.0,0
C113953,6,3,103510.37849999999,34503.4595,5.0,1.0,0.0,0.3333333333333333,0
C104169,382,4,61033.851,15258.46275,9.0,1.0,2.0,0.25,1
C104051,24,1,10372.58,10372.58,6.0,3.0,0.0,0.0,0
C105119,220,3,25169.457499999997,8389.819166666666,5.0,2.0,0.0,0.6666666666666666,1
C100277,106,2,83741.758,41870.879,12.0,3.0,1.0,0.5,1
C106824,267,1,66188.02,66188.02,9.0,4.0,0.0,0.0,1
C104900,219,5,131917.928,26383.585600000002,10.0,3.0,0.0,0.4,1
C100799,327,3,47505.5455,15835.181833333334,4.0,0.0,0.0,0.3333333333333333,1
C102671,3,5,142424.7475,28484.9495,12.0,3.0,2.0,0.4,0
C107751,110,2,13967.3215,6983.66075,8.0,3.0,0.0,1.0,1
C105435,387,1,53989.992000000006,53989.992000000006,11.0,0.0,0.0,1.0,1
C101254,27,2,40970.724500000004,20485.36225,12.0,3.0,0.0,0.5,0
C104857,42,5,115946.59000000001,23189.318,8.0,0.0,1.0,0.6,0
C109925,56,4,52793.974,13198.4935,11.0,1.0,0.0,1.0,0
C114973,43,6,123532.03,20588.671666666665,7.0,2.0,0.0,0.6666666666666666,0
C103450,233,3,51148.975,17049.658333333333,6.0,1.0,0.0,0.3333333333333333,1
C100742,199,2,66427.13,33213.565,5.0,1.0,1.0,0.0,1
C105476,99,7,126949.728,18135.67542857143,12.0,5.0,1.0,0.5714285714285714,1
C114257,50,1,2327.922,2327.922,9.0,3.0,0.0,1.0,0
C110096,191,2,45267.07,22633.535,9.0,2.0,1.0,0.0,1
C111710,313,3,105567.849,35189.282999999996,9.0,5.0,0.0,1.0,1
C102452,270,2,37585.759,18792.8795,7.0,2.0,0.0,1.0,1
C111521,148,2,40325.003,20162.5015,4.0,0.0,0.0,0.5,1
C102122,36,2,47775.3405,23887.67025,1.0,0.0,0.0,1.0,0
C107522,3,6,95815.7885,15969.298083333333,7.0,2.0,0.0,0.6666666666666666,0
C107200,119,5,141422.0125,28284.402499999997,6.0,2.0,2.0,0.6,1
C111473,14,2,20508.463,10254.2315,5.0,2.0,0.0,0.5,0
C108398,223,1,2362.347,2362.347,5.0,0.0,0.0,1.0,1
C100818,27,1,30920.29,30920.29,14.0,6.0,1.0,0.0,0
C102156,160,1,2117.31,2117.31,5.0,2.0,0.0,0.0,1
C103667,96,3,67962.0235,22654.007833333337,7.0,2.0,1.0,0.3333333333333333,1
C105436,218,1,6714.144,6714.144,13.0,4.0,0.0,1.0,1
C107556,48,4,49603.0555,12400.763875,7.0,4.0,0.0,0.5,0
C110416,12,1,21496.22,21496.22,5.0,0.0,1.0,0.0,0
C107130,2,6,143628.913,23938.152166666667,6.0,3.0,1.0,0.3333333333333333,0
C107133,170,3,46012.856999999996,15337.619,9.0,3.0,0.0,0.3333333333333333,1
C103250,198,3,44930.1785,14976.726166666667,6.0,2.0,1.0,0.6666666666666666,1
C107285,2,7,136154.2975,19450.61392857143,3.0,0.0,1.0,0.42857142857142855,0
C111284,331,1,36280.4055,36280.4055,9.0,3.0,0.0,1.0,1
C103750,443,1,34146.24,34146.24,5.0,3.0,0.0,0.0,1
C109313,3,3,126518.6025,42172.8675,6.0,1.0,0.0,0.6666666666666666,0
C102643,73,3,72389.65699999999,24129.88566666667,8.0,2.0,0.0,0.3333333333333333,0
C104660,23,4,133286.2715,33321.567875,10.0,4.0,0.0,0.5,0
C104831,0,6,175376.134,29229.35566666667,10.0,2.0,0.0,0.16666666666666666,0
C111152,79,1,10967.976,10967.976,7.0,2.0,0.0,1.0,0
C104443,143,1,40561.260500000004,40561.260500000004,9.0,1.0,1.0,1.0,1
C102721,671,1,14566.77,14566.77,8.0,1.0,0.0,0.0,1
C107754,174,5,63647.901,12729.5802,3.0,0.0,2.0,1.0,1
C108534,58,5,124826.421,24965.2842,8.0,3.0,0.0,0.4,0
C103465,-1,4,88124.79800000001,22031.199500000002,7.0,2.0,0.0,0.75,0
C102946,607,1,8732.77,8732.77,10.0,2.0,0.0,0.0,1
C113841,61,4,45210.3945,11302.598625,8.0,3.0,1.0,0.5,0
C100232,8,7,167377.87649999998,23911.125214285712,13.0,4.0,2.0,0.7142857142857143,0
C108112,19,2,14127.178,7063.589,5.0,2.0,0.0,0.5,0
C106618,901,1,17645.202,17645.202,10.0,3.0,0.0,1.0,1
C102404,58,7,71986.57,10283.795714285716,10.0,4.0,0.0,0.5714285714285714,0
C103152,65,6,81989.0535,13664.84225,4.0,0.0,0.0,0.6666666666666666,0
C111059,170,7,195913.0,27987.571428571428,6.0,1.0,2.0,0.7142857142857143,1
C108990,104,3,56636.923,18878.974333333335,3.0,2.0,0.0,1.0,1
C100316,127,1,2393.468,2393.468,7.0,2.0,0.0,1.0,1
C104959,92,5,179990.1215,35998.0243,6.0,1.0,1.0,0.8,1
C114131,227,4,107791.1615,26947.790375,11.0,0.0,1.0,1.0,1
C103930,67,3,67129.5625,22376.520833333332,6.0,2.0,1.0,0.3333333333333333,0
C106873,462,1,37604.67,37604.67,10.0,4.0,0.0,0.0,1
C104130,201,1,26505.0665,26505.0665,6.0,1.0,0.0,1.0,1
C110454,361,1,5843.41,5843.41,16.0,4.0,0.0,0.0,1
C102890,267,4,91833.9675,22958.491875,11.0,2.0,0.0,0.75,1
C103410,4,6,147989.9535,24664.99225,9.0,4.0,4.0,0.16666666666666666,0
C106935,13,7,113602.088,16228.869714285715,6.0,0.0,2.0,0.5714285714285714,0
C108251,53,3,75928.738,25309.57933333333,7.0,1.0,1.0,0.6666666666666666,0
C112158,272,1,15439.32,15439.32,3.0,2.0,0.0,1.0,1
C104823,53,4,75203.6695,18800.917375,12.0,2.0,1.0,0.75,0
C107842,368,2,28841.58,14420.79,7.0,2.0,0.0,0.5,1
C108766,61,4,94496.208,23624.051999999996,8.0,1.0,1.0,0.75,0
C104677,49,5,99542.737,19908.5474,8.0,1.0,1.0,0.8,0
C103992,24,2,33058.7375,16529.36875,3.0,1.0,0.0,1.0,0
C114404,90,5,104302.7015,20860.5403,7.0,1.0,1.0,0.8,0
C108054,182,3,35556.004,11852.001333333334,12.0,6.0,0.0,0.6666666666666666,1
C113765,129,7,159336.448,22762.349714285716,9.0,2.0,2.0,0.7142857142857143,1
C112490,160,1,1791.491,1791.491,11.0,3.0,0.0,1.0,1
C105023,30,3,93182.42,31060.80666666667,3.0,1.0,0.0,0.0,0
C112294,2,5,133398.348,26679.6696,8.0,1.0,3.0,0.8,0
C101497,631,2,22338.9255,11169.46275,8.0,2.0,0.0,1.0,1
C103030,2,2,32439.03,16219.515000000001,9.0,6.0,1.0,0.0,0
C108032,748,1,16647.912,16647.912,8.0,2.0,0.0,1.0,1
C107359,24,4,48662.281500000005,12165.570375,9.0,1.0,0.0,0.75,0
C102178,538,1,16519.9115,16519.9115,6.0,1.0,0.0,1.0,1
C108293,46,10,261704.48450000002,26170.448450000004,13.0,2.0,2.0,0.7,0
