customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_total_score,rfm_segment
C107918,6,3,60811.63249999999,5,3,3,11,Loyal Customers
C107919,9,2,20302.371000000003,5,3,2,10,Loyal Customers
C107921,335,1,12846.574499999999,1,1,1,3,Lost
C107922,255,1,8259.51,2,1,1,4,Lost
C107923,218,3,33090.11,2,3,2,7,At Risk
C107924,115,8,112342.8005,3,5,5,13,Loyal Customers
C107925,60,2,13605.299499999997,4,3,1,8,Loyal Customers
C107928,87,8,206310.749,3,5,5,13,Loyal Customers
C107929,2,7,169676.695,5,5,5,15,Champions
C107930,4,3,94874.99250000001,5,3,4,12,Loyal Customers
C107931,278,3,71432.979,2,3,4,9,At Risk
C107932,31,5,102968.1515,4,5,4,13,Champions
C107933,9,4,67410.277,5,4,4,13,Champions
C107935,416,1,3441.0240000000003,1,1,1,3,Lost
C107936,327,1,31064.157,1,1,2,4,Lost
C107937,58,9,161177.8275,4,5,5,14,Champions
C107938,-1,14,314781.3715,5,5,5,15,Champions
C107939,53,4,120508.015,4,4,5,13,Champions
C107941,109,3,22000.148,3,3,2,8,Loyal Customers
C107942,87,1,1893.64,3,1,1,5,Hibernating
C107943,206,1,16108.752,2,1,1,4,Lost
C107946,2,6,69777.26449999999,5,5,4,14,Champions
C107947,187,3,61544.8865,2,3,3,8,At Risk
C107948,99,5,52262.681500000006,3,5,3,11,Loyal Customers
C107949,102,5,50956.6635,3,5,3,11,Loyal Customers
C107950,85,1,40554.57,3,1,3,7,Potential Loyalists
C107952,4,13,291937.931,5,5,5,15,Champions
C107953,249,3,59571.206000000006,2,3,3,8,At Risk
C107954,182,1,21680.03,2,1,2,5,Lost
C107955,342,1,7293.9945,1,1,1,3,Lost
C107956,24,3,49892.182,4,3,3,10,Loyal Customers
C107957,589,1,15157.659,1,1,1,3,Lost
C107958,13,3,88763.7505,5,3,4,12,Loyal Customers
C107959,38,6,96133.3135,4,5,4,13,Champions
C107960,81,1,12998.289999999999,3,1,1,5,Hibernating
C107961,87,2,35297.214,3,3,2,8,Loyal Customers
C107962,30,6,190340.9165,4,5,5,14,Champions
C107963,384,4,47946.57950000001,1,4,3,8,At Risk
C107964,29,11,210081.196,4,5,5,14,Champions
C107965,41,2,40483.5745,4,3,3,10,Loyal Customers
C107966,451,2,48459.51,1,3,3,7,At Risk
C107968,29,1,39594.670000000006,4,1,3,8,New Customers
C107969,7,9,174938.2515,5,5,5,15,Champions
C107970,103,5,47393.66,3,5,3,11,Loyal Customers
C107971,8,3,81147.11549999999,5,3,4,12,Loyal Customers
C107972,39,3,60050.213,4,3,3,10,Loyal Customers
C107973,21,3,91238.327,4,3,4,11,Loyal Customers
C107974,-1,3,35575.715,5,3,2,10,Loyal Customers
C107976,161,3,26760.968500000003,2,3,2,7,At Risk
C107977,75,6,146574.258,3,5,5,13,Loyal Customers
C107978,784,1,12356.082,1,1,1,3,Lost
C107979,641,1,19627.353,1,1,2,4,Lost
C107980,457,1,22431.399999999998,1,1,2,4,Lost
C107981,15,3,33527.770000000004,5,3,2,10,Loyal Customers
C107983,33,4,99202.5755,4,4,4,12,Champions
C107986,83,4,56368.145000000004,3,4,3,10,Loyal Customers
C107989,5,5,140095.97100000002,5,5,5,15,Champions
C107990,192,1,22213.101000000002,2,1,2,5,Lost
C107991,310,2,100049.1545,1,3,4,8,At Risk
C107993,48,1,44761.9955,4,1,3,8,New Customers
C107994,80,2,10732.979,3,3,1,7,Loyal Customers
C107996,550,1,12325.833,1,1,1,3,Lost
C107998,514,3,29019.568,1,3,2,6,At Risk
C107999,3,6,124523.649,5,5,5,15,Champions
C108000,32,4,165968.6905,4,4,5,13,Champions
C108001,8,5,81442.5505,5,5,4,14,Champions
C108002,512,1,12896.5655,1,1,1,3,Lost
C108003,91,5,78900.622,3,5,4,12,Loyal Customers
C108004,628,1,26532.108,1,1,2,4,Lost
C108005,334,3,50215.858,1,3,3,7,At Risk
C108006,19,5,181330.2265,5,5,5,15,Champions
C108008,54,10,162837.925,4,5,5,14,Champions
C108009,241,2,34292.7145,2,3,2,7,At Risk
C108010,20,6,119224.92850000001,5,5,5,15,Champions
C108011,33,4,43861.801999999996,4,4,3,11,Loyal Customers
C108012,120,4,78138.636,3,4,4,11,Loyal Customers
C108013,24,13,343071.81,4,5,5,14,Champions
C108014,165,3,40021.344000000005,2,3,3,8,At Risk
C108015,19,2,74961.916,5,3,4,12,Loyal Customers
C108016,12,1,9544.416000000001,5,1,1,7,New Customers
C108017,31,3,72129.867,4,3,4,11,Loyal Customers
C108018,0,17,307899.7055,5,5,5,15,Champions
C108019,79,3,124067.8065,3,3,5,11,Loyal Customers
C108020,324,3,16699.7555,1,3,1,5,At Risk
C108021,10,4,91120.103,5,4,4,13,Champions
C108022,1,4,116365.56749999999,5,4,5,14,Champions
C108023,36,1,14494.41,4,1,1,6,New Customers
C108024,123,2,49344.6605,3,3,3,9,Loyal Customers
C108026,252,2,52055.417,2,3,3,8,At Risk
C108027,400,1,24299.974000000002,1,1,2,4,Lost
C108028,114,7,170334.74049999999,3,5,5,13,Loyal Customers
C108029,77,2,37076.98,3,3,2,8,Loyal Customers
C108032,748,1,16647.912,1,1,1,3,Lost
C108034,1,3,27419.557999999997,5,3,2,10,Loyal Customers
C108035,-1,8,231552.74899999998,5,5,5,15,Champions
C108037,478,2,59852.47,1,3,3,7,At Risk
C108038,200,3,78831.1735,2,3,4,9,At Risk
C108040,77,1,32669.47,3,1,2,6,Hibernating
C108041,-1,2,38479.99,5,3,3,11,Loyal Customers
C108044,-1,13,199525.339,5,5,5,15,Champions
C108045,149,2,51650.1,2,3,3,8,At Risk
C108046,118,2,32964.53,3,3,2,8,Loyal Customers
C108047,117,1,8553.114,3,1,1,5,Hibernating
C108048,63,7,143152.0025,3,5,5,13,Loyal Customers
C108049,50,6,139639.7165,4,5,5,14,Champions
C108050,79,2,54218.584,3,3,3,9,Loyal Customers
C108051,366,1,0.0,1,1,1,3,Lost
C108052,298,2,65613.8655,1,3,4,8,At Risk
C108054,182,3,35556.004,2,3,2,7,At Risk
C108055,167,2,68725.60800000001,2,3,4,9,At Risk
C108056,241,2,30144.08,2,3,2,7,At Risk
C108057,11,4,87248.675,5,4,4,13,Champions
C108060,1,2,37665.132,5,3,3,11,Loyal Customers
C108061,117,1,18070.501,3,1,1,5,Hibernating
C108062,451,2,16430.122,1,3,1,5,At Risk
C108064,536,2,33374.241,1,3,2,6,At Risk
C108065,561,1,10074.61,1,1,1,3,Lost
C108066,60,6,208833.03900000002,4,5,5,14,Champions
C108068,193,2,59803.0605,2,3,3,8,At Risk
C108069,165,1,2620.516,2,1,1,4,Lost
C108070,165,7,227949.725,2,5,5,12,Cannot Lose Them
C108071,425,2,17748.398,1,3,1,5,At Risk
C108072,181,2,56103.539000000004,2,3,3,8,At Risk
C108073,14,2,34401.549,5,3,2,10,Loyal Customers
C108074,12,2,33074.9015,5,3,2,10,Loyal Customers
C108075,62,3,70199.35,4,3,4,11,Loyal Customers
C108076,303,5,138221.0125,1,5,5,11,Cannot Lose Them
C108077,145,4,67020.7115,2,4,4,10,Cannot Lose Them
C108078,168,3,47461.8465,2,3,3,8,At Risk
C108079,567,1,7055.38,1,1,1,3,Lost
C108080,43,4,176726.793,4,4,5,13,Champions
C108081,320,1,16892.1305,1,1,1,3,Lost
C108082,37,9,98091.428,4,5,4,13,Champions
C108083,46,5,105976.562,4,5,4,13,Champions
C108084,268,2,54543.271499999995,2,3,3,8,At Risk
C108085,385,5,140454.719,1,5,5,11,Cannot Lose Them
C108087,112,2,23359.31,3,3,2,8,Loyal Customers
C108088,8,3,75013.11,5,3,4,12,Loyal Customers
C108089,14,1,1369.1360000000002,5,1,1,7,New Customers
C108090,32,4,135544.91999999998,4,4,5,13,Champions
C108091,36,2,45244.209,4,3,3,10,Loyal Customers
C108094,19,1,13930.128,5,1,1,7,New Customers
C108096,23,1,27177.120000000003,4,1,2,7,New Customers
C108097,86,11,286731.086,3,5,5,13,Loyal Customers
C108100,422,3,35043.150499999996,1,3,2,6,At Risk
C108101,16,6,75880.042,5,5,4,14,Champions
C108102,9,4,89216.531,5,4,4,13,Champions
C108103,0,9,121285.0405,5,5,5,15,Champions
C108104,215,3,60330.239,2,3,3,8,At Risk
C108105,69,1,10143.224000000002,3,1,1,5,Hibernating
C108106,23,4,106970.91200000001,4,4,4,12,Champions
C108107,468,1,14349.176000000001,1,1,1,3,Lost
C108109,85,2,22792.518,3,3,2,8,Loyal Customers
C108110,117,6,113004.152,3,5,5,13,Loyal Customers
C108111,4,7,116332.295,5,5,5,15,Champions
C108112,19,2,14127.178,5,3,1,9,Loyal Customers
C108114,22,6,102174.4905,4,5,4,13,Champions
C108116,91,1,6167.84,3,1,1,5,Hibernating
C108117,125,1,2079.288,3,1,1,5,Hibernating
C108119,272,2,48955.968,2,3,3,8,At Risk
C108121,22,7,163236.533,4,5,5,14,Champions
C108122,55,6,89822.52799999999,4,5,4,13,Champions
C108123,63,2,47670.417499999996,3,3,3,9,Loyal Customers
C108124,327,1,6788.08,1,1,1,3,Lost
C108125,3,3,63700.4405,5,3,4,12,Loyal Customers
C108127,76,4,71042.636,3,4,4,11,Loyal Customers
C108128,179,2,29293.621499999997,2,3,2,7,At Risk
C108130,12,1,9010.263500000001,5,1,1,7,New Customers
C108131,0,8,239478.864,5,5,5,15,Champions
C108132,193,2,52562.31,2,3,3,8,At Risk
C108133,173,2,21055.91,2,3,2,7,At Risk
C108139,9,2,98764.637,5,3,4,12,Loyal Customers
C108140,0,1,37257.557,5,1,2,8,New Customers
C108141,156,3,84268.93650000001,2,3,4,9,At Risk
C108144,92,1,44858.51,3,1,3,7,Potential Loyalists
C108145,34,1,55862.53,4,1,3,8,New Customers
C108146,38,1,1961.3919999999998,4,1,1,6,New Customers
C108147,284,4,53092.666,2,4,3,9,At Risk
C108149,70,3,26172.495,3,3,2,8,Loyal Customers
C108151,577,1,30101.86,1,1,2,4,Lost
C108152,225,1,13054.215,2,1,1,4,Lost
C108153,13,4,96858.227,5,4,4,13,Champions
C108154,219,14,268518.491,2,5,5,12,Cannot Lose Them
C108156,182,1,15337.93,2,1,1,4,Lost
C108157,103,3,114759.2625,3,3,5,11,Loyal Customers
C108158,87,4,54482.8045,3,4,3,10,Loyal Customers
C108160,125,4,86765.9305,3,4,4,11,Loyal Customers
C108161,41,3,61952.251000000004,4,3,3,10,Loyal Customers
C108163,499,2,21949.02,1,3,2,6,At Risk
C108164,144,4,84968.887,2,4,4,10,Cannot Lose Them
C108166,49,1,73486.3505,4,1,4,9,New Customers
C108167,92,1,20333.4675,3,1,2,6,Hibernating
C108168,389,1,11385.48,1,1,1,3,Lost
C108169,92,3,63262.904,3,3,4,10,Loyal Customers
C108170,256,1,14377.1,2,1,1,4,Lost
C108171,38,3,50485.11749999999,4,3,3,10,Loyal Customers
C108172,43,1,218.586,4,1,1,6,New Customers
C108174,3,1,11769.832000000002,5,1,1,7,New Customers
C108175,184,2,71731.61,2,3,4,9,At Risk
C108177,14,2,34923.298,5,3,2,10,Loyal Customers
C108179,215,1,29205.311499999996,2,1,2,5,Lost
C108180,57,6,77762.068,4,5,4,13,Champions
C108181,336,2,33600.130000000005,1,3,2,6,At Risk
C108182,146,3,34074.4715,2,3,2,7,At Risk
C108183,93,8,172114.872,3,5,5,13,Loyal Customers
C108185,46,1,13898.231,4,1,1,6,New Customers
C108186,27,2,37607.6115,4,3,3,10,Loyal Customers
C108187,73,2,78533.886,3,3,4,10,Loyal Customers
C108188,12,5,133391.41999999998,5,5,5,15,Champions
C108189,249,1,16595.36,2,1,1,4,Lost
C108194,147,1,7320.0599999999995,2,1,1,4,Lost
C108195,171,1,13203.61,2,1,1,4,Lost
C108197,843,1,18386.379,1,1,2,4,Lost
C108198,35,2,22821.544,4,3,2,9,Loyal Customers
C108200,23,6,117215.72249999999,4,5,5,14,Champions
C108202,125,1,39445.44,3,1,3,7,Potential Loyalists
C108203,41,4,98103.22949999999,4,4,4,12,Champions
C108205,254,1,54805.53,2,1,3,6,Hibernating
C108208,194,1,42550.26,2,1,3,6,Hibernating
C108209,335,1,44032.369999999995,1,1,3,5,Hibernating
C108210,756,1,7217.84,1,1,1,3,Lost
C108211,611,2,22209.45,1,3,2,6,At Risk
C108212,42,1,13584.610499999999,4,1,1,6,New Customers
C108213,50,1,12368.373,4,1,1,6,New Customers
C108218,284,1,6658.4,2,1,1,4,Lost
C108220,164,1,31784.1265,2,1,2,5,Lost
C108223,145,2,78076.463,2,3,4,9,At Risk
C108224,26,3,49994.153,4,3,3,10,Loyal Customers
C108228,130,2,17412.680500000002,3,3,1,7,Loyal Customers
C108230,62,2,31166.873,4,3,2,9,Loyal Customers
C108231,133,5,96594.55500000001,3,5,4,12,Loyal Customers
C108232,207,1,40190.1,2,1,3,6,Hibernating
C108233,0,9,155815.582,5,5,5,15,Champions
C108234,27,3,29437.647,4,3,2,9,Loyal Customers
C108235,98,3,71537.73,3,3,4,10,Loyal Customers
C108236,325,6,144641.709,1,5,5,11,Cannot Lose Them
C108241,14,1,38915.64,5,1,3,9,New Customers
C108242,4,6,96506.242,5,5,4,14,Champions
C108245,196,4,54633.736000000004,2,4,3,9,At Risk
C108247,30,1,13917.35,4,1,1,6,New Customers
C108248,345,2,33576.7,1,3,2,6,At Risk
C108249,92,5,134710.5705,3,5,5,13,Loyal Customers
C108251,53,3,75928.738,4,3,4,11,Loyal Customers
C108252,129,1,11323.742499999998,3,1,1,5,Hibernating
C108253,38,6,178280.929,4,5,5,14,Champions
C108255,576,1,28897.317000000003,1,1,2,4,Lost
C108256,137,9,259168.084,3,5,5,13,Loyal Customers
C108257,4,4,102334.6715,5,4,4,13,Champions
C108258,460,2,14979.101999999999,1,3,1,5,At Risk
C108260,16,2,56073.218,5,3,3,11,Loyal Customers
C108261,73,4,53095.538499999995,3,4,3,10,Loyal Customers
C108263,1,12,198945.193,5,5,5,15,Champions
C108264,23,2,56444.554000000004,4,3,3,10,Loyal Customers
C108265,156,1,5288.949,2,1,1,4,Lost
C108266,40,2,21754.199,4,3,2,9,Loyal Customers
C108267,18,1,14195.583999999999,5,1,1,7,New Customers
C108270,466,1,15593.95,1,1,1,3,Lost
C108271,80,5,117457.8125,3,5,5,13,Loyal Customers
C108275,4,7,165933.8095,5,5,5,15,Champions
C108276,76,1,14640.089,3,1,1,5,Hibernating
C108278,2,7,119705.256,5,5,5,15,Champions
C108279,3,4,147855.805,5,4,5,14,Champions
C108280,69,3,23495.4935,3,3,2,8,Loyal Customers
C108281,10,16,379981.7485,5,5,5,15,Champions
C108282,162,1,25280.47,2,1,2,5,Lost
C108283,89,1,42663.863,3,1,3,7,Potential Loyalists
C108284,504,2,21624.275999999998,1,3,2,6,At Risk
C108286,2,13,221375.206,5,5,5,15,Champions
C108290,17,2,6834.8795,5,3,1,9,Loyal Customers
C108292,66,2,66004.43,3,3,4,10,Loyal Customers
C108293,46,10,261704.48450000002,4,5,5,14,Champions
C108295,203,7,165884.435,2,5,5,12,Cannot Lose Them
C108298,27,6,69189.18950000001,4,5,4,13,Champions
C108299,168,4,41499.5655,2,4,3,9,At Risk
C108300,232,1,10367.168,2,1,1,4,Lost
C108301,503,1,17753.84,1,1,1,3,Lost
C108303,1,4,46629.4495,5,4,3,12,Loyal Customers
C108305,154,1,36605.9555,2,1,2,5,Lost
C108306,31,5,147804.1925,4,5,5,14,Champions
C108308,59,10,247089.027,4,5,5,14,Champions
C108309,0,4,128437.3855,5,4,5,14,Champions
C108310,26,1,15631.94,4,1,1,6,New Customers
C108311,192,1,13897.07,2,1,1,4,Lost
C108313,47,7,131861.5735,4,5,5,14,Champions
C108315,347,3,27794.125,1,3,2,6,At Risk
C108316,50,1,43796.13,4,1,3,8,New Customers
C108317,64,2,18901.64,3,3,2,8,Loyal Customers
C108320,506,1,6041.256,1,1,1,3,Lost
C108323,314,2,26794.044,1,3,2,6,At Risk
C108324,117,2,41970.569,3,3,3,9,Loyal Customers
C108325,32,2,68331.234,4,3,4,11,Loyal Customers
C108327,69,3,32582.29,3,3,2,8,Loyal Customers
C108328,223,7,142134.5985,2,5,5,12,Cannot Lose Them
C108329,168,1,14436.68,2,1,1,4,Lost
C108330,70,9,153392.23700000002,3,5,5,13,Loyal Customers
C108332,187,8,147783.337,2,5,5,12,Cannot Lose Them
C108334,389,1,23513.736,1,1,2,4,Lost
C108335,76,4,103789.439,3,4,4,11,Loyal Customers
C108338,38,3,38939.873,4,3,3,10,Loyal Customers
C108340,189,4,56481.1315,2,4,3,9,At Risk
C108341,110,3,96207.41,3,3,4,10,Loyal Customers
C108342,361,1,1343.79,1,1,1,3,Lost
C108343,43,1,11842.8,4,1,1,6,New Customers
C108347,171,1,11073.15,2,1,1,4,Lost
C108350,125,1,41470.632999999994,3,1,3,7,Potential Loyalists
C108351,9,15,246482.98150000002,5,5,5,15,Champions
C108352,34,13,268573.0255,4,5,5,14,Champions
C108355,428,1,14566.4545,1,1,1,3,Lost
C108357,67,4,125670.7825,3,4,5,12,Loyal Customers
C108358,28,3,58537.414000000004,4,3,3,10,Loyal Customers
C108360,8,2,62494.36,5,3,3,11,Loyal Customers
C108361,-1,6,137668.7115,5,5,5,15,Champions
C108362,64,7,85492.3445,3,5,4,12,Loyal Customers
C108363,63,1,33756.0,3,1,2,6,Hibernating
C108364,280,8,192167.1325,2,5,5,12,Cannot Lose Them
C108365,265,1,22092.15,2,1,2,5,Lost
C108366,312,1,8324.82,1,1,1,3,Lost
C108367,127,5,58400.961500000005,3,5,3,11,Loyal Customers
C108368,34,14,166384.08,4,5,5,14,Champions
C108369,40,1,34018.11,4,1,2,7,New Customers
C108370,186,2,43956.382999999994,2,3,3,8,At Risk
C108371,8,2,35417.164000000004,5,3,2,10,Loyal Customers
C108372,326,1,1748.62,1,1,1,3,Lost
C108373,390,2,43489.623999999996,1,3,3,7,At Risk
C108374,26,4,77589.10250000001,4,4,4,12,Champions
C108376,700,2,43529.2715,1,3,3,7,At Risk
C108378,161,5,182630.555,2,5,5,12,Cannot Lose Them
C108381,109,5,101222.3125,3,5,4,12,Loyal Customers
C108382,71,2,39035.174999999996,3,3,3,9,Loyal Customers
C108383,11,7,187837.19,5,5,5,15,Champions
C108384,89,5,107622.64600000001,3,5,5,13,Loyal Customers
C108386,-1,2,53675.88,5,3,3,11,Loyal Customers
C108387,82,1,12990.878999999999,3,1,1,5,Hibernating
C108388,51,2,58407.40549999999,4,3,3,10,Loyal Customers
C108389,4,4,144018.597,5,4,5,14,Champions
C108390,57,1,4698.4529999999995,4,1,1,6,New Customers
C108392,191,1,24920.600000000002,2,1,2,5,Lost
C108394,174,2,35277.7665,2,3,2,7,At Risk
C108395,587,1,18254.064000000002,1,1,2,4,Lost
C108396,171,3,92520.03850000001,2,3,4,9,At Risk
C108397,309,1,33284.2855,1,1,2,4,Lost
C108398,223,1,2362.347,2,1,1,4,Lost
C108400,145,10,205230.165,2,5,5,12,Cannot Lose Them
C108401,193,1,38541.648,2,1,3,6,Hibernating
C108402,404,1,16932.2125,1,1,1,3,Lost
C108403,518,3,46902.01,1,3,3,7,At Risk
C108404,412,1,2676.4320000000002,1,1,1,3,Lost
C108406,61,1,33821.82,4,1,2,7,New Customers
C108408,239,2,70962.551,2,3,4,9,At Risk
C108410,507,3,120187.1815,1,3,5,9,At Risk
C108411,74,8,123439.127,3,5,5,13,Loyal Customers
C108412,43,6,143058.99550000002,4,5,5,14,Champions
C108414,7,3,85167.608,5,3,4,12,Loyal Customers
C108417,77,5,72847.369,3,5,4,12,Loyal Customers
C108418,30,2,23271.803,4,3,2,9,Loyal Customers
C108421,527,2,28689.73,1,3,2,6,At Risk
C108423,226,5,87167.147,2,5,4,11,Cannot Lose Them
C108427,197,2,11344.47,2,3,1,6,At Risk
C108429,152,4,73074.141,2,4,4,10,Cannot Lose Them
C108430,28,3,85915.4425,4,3,4,11,Loyal Customers
C108432,1,3,21520.347999999998,5,3,2,10,Loyal Customers
C108434,234,2,39935.082,2,3,3,8,At Risk
C108435,118,1,14809.493,3,1,1,5,Hibernating
C108438,44,17,407617.7025,4,5,5,14,Champions
C108441,44,4,49702.4255,4,4,3,11,Loyal Customers
C108442,180,1,51903.549999999996,2,1,3,6,Hibernating
C108444,144,4,137326.773,2,4,5,11,Cannot Lose Them
C108445,523,1,77845.42000000001,1,1,4,6,Hibernating
C108446,81,8,159289.411,3,5,5,13,Loyal Customers
C108447,125,1,10486.6415,3,1,1,5,Hibernating
C108448,23,5,110727.59,4,5,5,14,Champions
C108452,624,3,100281.1385,1,3,4,8,At Risk
C108454,843,1,24432.94,1,1,2,4,Lost
C108455,6,6,176738.1005,5,5,5,15,Champions
C108457,221,3,70490.6665,2,3,4,9,At Risk
C108458,94,3,54798.277,3,3,3,9,Loyal Customers
C108461,18,4,112761.798,5,4,5,14,Champions
C108462,97,4,145824.4785,3,4,5,12,Loyal Customers
C108464,209,2,31583.21,2,3,2,7,At Risk
C108465,29,3,59241.154500000004,4,3,3,10,Loyal Customers
C108467,184,1,13421.8375,2,1,1,4,Lost
C108471,204,8,128730.8035,2,5,5,12,Cannot Lose Them
C108473,15,6,90411.53,5,5,4,14,Champions
C108474,36,1,13837.626,4,1,1,6,New Customers
C108475,8,1,9222.1,5,1,1,7,New Customers
C108477,641,1,8354.208,1,1,1,3,Lost
C108478,357,3,73931.6605,1,3,4,8,At Risk
C108480,4,6,150887.35450000002,5,5,5,15,Champions
C108481,14,4,41163.7725,5,4,3,12,Loyal Customers
C108483,40,3,36719.14,4,3,2,9,Loyal Customers
C108484,1,4,79145.73849999999,5,4,4,13,Champions
C108486,1,9,135273.029,5,5,5,15,Champions
C108487,121,3,70541.058,3,3,4,10,Loyal Customers
C108488,201,1,13488.224,2,1,1,4,Lost
C108489,20,1,20026.917,5,1,2,8,New Customers
C108490,63,2,28334.889,3,3,2,8,Loyal Customers
C108491,2,2,7781.209000000001,5,3,1,9,Loyal Customers
C108492,262,4,61836.7845,2,4,3,9,At Risk
C108493,354,1,1566.14,1,1,1,3,Lost
C108494,11,1,66432.9,5,1,4,10,New Customers
C108496,33,1,3930.8400000000006,4,1,1,6,New Customers
C108497,-1,10,166566.527,5,5,5,15,Champions
C108499,482,1,18174.728000000003,1,1,2,4,Lost
C108501,108,2,41731.11,3,3,3,9,Loyal Customers
C108502,1,7,180469.791,5,5,5,15,Champions
C108503,14,9,239092.57450000002,5,5,5,15,Champions
C108504,129,5,63958.1285,3,5,4,12,Loyal Customers
C108505,3,2,20429.879999999997,5,3,2,10,Loyal Customers
C108507,176,2,17522.482,2,3,1,6,At Risk
C108512,38,2,41309.515999999996,4,3,3,10,Loyal Customers
C108514,0,1,12871.928000000002,5,1,1,7,New Customers
C108515,46,4,66604.974,4,4,4,12,Champions
C108516,340,3,35976.313500000004,1,3,2,6,At Risk
C108517,61,8,157060.33,4,5,5,14,Champions
C108518,11,2,37944.649,5,3,3,11,Loyal Customers
C108520,1,1,4313.73,5,1,1,7,New Customers
C108521,7,3,99227.81449999998,5,3,4,12,Loyal Customers
C108522,41,4,128351.098,4,4,5,13,Champions
C108524,148,7,198617.45750000002,2,5,5,12,Cannot Lose Them
C108525,321,1,24475.739999999998,1,1,2,4,Lost
C108526,205,1,3435.88,2,1,1,4,Lost
C108527,20,5,190346.839,5,5,5,15,Champions
C108528,40,3,102205.02600000001,4,3,4,11,Loyal Customers
C108529,591,1,36197.289000000004,1,1,2,4,Lost
C108530,51,1,44771.130000000005,4,1,3,8,New Customers
C108531,110,7,125992.6055,3,5,5,13,Loyal Customers
C108532,191,2,27278.984,2,3,2,7,At Risk
C108533,617,2,43450.885,1,3,3,7,At Risk
C108534,58,5,124826.421,4,5,5,14,Champions
C108535,197,1,876.51,2,1,1,4,Lost
C108536,82,1,12252.886,3,1,1,5,Hibernating
C108537,168,1,11669.6,2,1,1,4,Lost
C108538,34,5,124903.056,4,5,5,14,Champions
C108540,302,2,91247.7505,1,3,4,8,At Risk
C108541,24,15,215775.06699999998,4,5,5,14,Champions
C108542,115,3,19620.712,3,3,2,8,Loyal Customers
C108544,86,1,43733.341499999995,3,1,3,7,Potential Loyalists
C108545,410,3,51933.841499999995,1,3,3,7,At Risk
C108546,511,2,74857.424,1,3,4,8,At Risk
C108548,499,1,11523.84,1,1,1,3,Lost
C108549,153,1,14738.41,2,1,1,4,Lost
C108551,0,4,87883.458,5,4,4,13,Champions
C108552,4,10,175746.7435,5,5,5,15,Champions
C108554,611,1,34633.13,1,1,2,4,Lost
C108555,304,3,126528.98150000001,1,3,5,9,At Risk
C108556,108,3,59723.842,3,3,3,9,Loyal Customers
C108557,25,14,312775.091,4,5,5,14,Champions
C108558,518,2,64045.109,1,3,4,8,At Risk
C108559,296,1,32784.1,1,1,2,4,Lost
C108560,42,7,157106.6955,4,5,5,14,Champions
C108563,88,2,49423.1895,3,3,3,9,Loyal Customers
C108564,211,2,39878.209,2,3,3,8,At Risk
C108565,343,1,30391.772999999997,1,1,2,4,Lost
C108567,244,4,83631.4275,2,4,4,10,Cannot Lose Them
C108568,10,10,248801.1915,5,5,5,15,Champions
C108570,79,5,115036.52900000001,3,5,5,13,Loyal Customers
C108572,79,3,107594.147,3,3,5,11,Loyal Customers
C108573,599,1,14111.176500000001,1,1,1,3,Lost
C108574,374,2,101747.4,1,3,4,8,At Risk
C108577,186,2,37394.065,2,3,3,8,At Risk
C108578,106,1,5510.17,3,1,1,5,Hibernating
C108579,359,6,143457.2605,1,5,5,11,Cannot Lose Them
C108580,3,4,60459.57,5,4,3,12,Loyal Customers
C108581,0,3,54761.2475,5,3,3,11,Loyal Customers
C108582,49,8,135486.2045,4,5,5,14,Champions
C108583,429,2,62693.00000000001,1,3,3,7,At Risk
C108585,5,5,93274.257,5,5,4,14,Champions
C108586,204,1,25267.959000000003,2,1,2,5,Lost
C108588,44,2,70053.4375,4,3,4,11,Loyal Customers
C108589,35,1,28659.36,4,1,2,7,New Customers
C108591,83,2,15843.307,3,3,1,7,Loyal Customers
C108592,-1,3,67433.012,5,3,4,12,Loyal Customers
C108594,576,1,9291.877,1,1,1,3,Lost
C108596,83,1,745.127,3,1,1,5,Hibernating
C108597,243,4,89562.9175,2,4,4,10,Cannot Lose Them
C108598,-1,12,273039.60349999997,5,5,5,15,Champions
C108599,278,1,28053.9,2,1,2,5,Lost
C108600,9,6,191264.9645,5,5,5,15,Champions
C108603,0,4,120864.379,5,4,5,14,Champions
C108604,4,1,53501.244,5,1,3,9,New Customers
C108605,641,1,23778.4,1,1,2,4,Lost
C108606,117,7,165009.3785,3,5,5,13,Loyal Customers
C108607,607,2,52670.717000000004,1,3,3,7,At Risk
C108609,9,3,26927.095,5,3,2,10,Loyal Customers
C108610,180,3,87655.728,2,3,4,9,At Risk
C108611,31,5,95103.96049999999,4,5,4,13,Champions
C108612,6,1,6535.15,5,1,1,7,New Customers
C108613,19,2,21409.96,5,3,2,10,Loyal Customers
C108614,101,2,32075.429,3,3,2,8,Loyal Customers
C108615,332,2,38822.912000000004,1,3,3,7,At Risk
C108616,14,4,68342.12849999999,5,4,4,13,Champions
C108617,17,2,14222.84,5,3,1,9,Loyal Customers
